Sample in Buffer,Sample in Window,TRIGGER,UART_Transfer_i/clock_out_top_0/U0/fifo_count_slv[3:0],UART_Transfer_i/clock_out_top_0/U0/glitching_done,UART_Transfer_i/clock_out_top_0/U0/tdc_code[7:0],UART_Transfer_i/clock_out_top_0/U0/gpio_latched[15:0],UART_Transfer_i/clock_out_top_0/U0/display_ptr_slv[2:0],UART_Transfer_i/clock_out_top_0/U0/tdc_code_latched[7:0],UART_Transfer_i/clock_out_top_0/U0/glitch_fifo_debug[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
560,560,0,7,0,01,0000,5,01,0080
561,561,0,7,0,01,0000,5,01,0080
562,562,0,7,0,01,0000,5,01,0080
563,563,0,7,0,01,0000,5,01,0080
564,564,0,7,0,01,0000,5,01,0080
565,565,0,7,0,01,0000,5,01,0080
566,566,0,7,0,01,0000,5,01,0080
567,567,0,7,0,01,0000,5,01,0080
568,568,0,7,0,01,0000,5,01,0080
569,569,0,7,0,01,0000,5,01,0080
570,570,0,7,0,01,0000,5,01,0080
571,571,0,7,0,01,0000,5,01,0080
572,572,0,7,0,01,0000,5,01,0080
573,573,0,7,0,01,0000,5,01,0080
574,574,0,7,0,01,0000,5,01,0080
575,575,0,7,0,01,0000,5,01,0080
576,576,0,7,0,01,0000,5,01,0080
577,577,0,7,0,01,0000,5,01,0080
578,578,0,7,0,01,0000,5,01,0080
579,579,0,7,0,01,0000,5,01,0080
580,580,0,7,0,01,0000,5,01,0080
581,581,0,7,0,01,0000,5,01,0080
582,582,0,7,0,01,0000,5,01,0080
583,583,0,7,0,01,0000,5,01,0080
584,584,0,7,0,01,0000,5,01,0080
585,585,0,7,0,01,0000,5,01,0080
586,586,0,7,0,01,0000,5,01,0080
587,587,0,7,0,01,0000,5,01,0080
588,588,0,7,0,01,0000,5,01,0080
589,589,0,7,0,01,0000,5,01,0080
590,590,0,7,0,01,0000,5,01,0080
591,591,0,7,0,01,0000,5,01,0080
592,592,0,7,0,01,0000,5,01,0080
593,593,0,7,0,01,0000,5,01,0080
594,594,0,7,0,01,0000,5,01,0080
595,595,0,7,0,01,0000,5,01,0080
596,596,0,7,0,01,0000,5,01,0080
597,597,0,7,0,01,0000,5,01,0080
598,598,0,7,0,01,0000,5,01,0080
599,599,0,7,0,01,0000,5,01,0080
600,600,0,7,0,01,0000,5,01,0080
601,601,0,7,0,01,0000,5,01,0080
602,602,0,7,0,01,0000,5,01,0080
603,603,0,7,0,01,0000,5,01,0080
604,604,0,7,0,01,0000,5,01,0080
605,605,0,7,0,01,0000,5,01,0080
606,606,0,7,0,01,0000,5,01,0080
607,607,0,7,0,01,0000,5,01,0080
608,608,0,7,0,01,0000,5,01,0080
609,609,0,7,0,01,0000,5,01,0080
610,610,0,7,0,01,0000,5,01,0080
611,611,0,7,0,01,0000,5,01,0080
612,612,0,7,0,01,0000,5,01,0080
613,613,0,7,0,01,0000,5,01,0080
614,614,0,7,0,01,0000,5,01,0080
615,615,0,7,0,01,0000,5,01,0080
616,616,0,7,0,01,0000,5,01,0080
617,617,0,7,0,01,0000,5,01,0080
618,618,0,7,0,01,0000,5,01,0080
619,619,0,7,0,01,0000,5,01,0080
620,620,0,7,0,01,0000,5,01,0080
621,621,0,7,0,01,0000,5,01,0080
622,622,0,7,0,01,0000,5,01,0080
623,623,0,7,0,01,0000,5,01,0080
624,624,0,7,0,01,0000,5,01,0080
625,625,0,7,0,01,0000,5,01,0080
626,626,0,7,0,01,0000,5,01,0080
627,627,0,7,0,01,0000,5,01,0080
628,628,0,7,0,01,0000,5,01,0080
629,629,0,7,0,01,0000,5,01,0080
630,630,0,7,0,01,0000,5,01,0080
631,631,0,7,0,01,0000,5,01,0080
632,632,0,7,0,01,0000,5,01,0080
633,633,0,7,0,01,0000,5,01,0080
634,634,0,7,0,01,0000,5,01,0080
635,635,0,7,0,01,0000,5,01,0080
636,636,0,7,0,01,0000,5,01,0080
637,637,0,7,0,01,0000,5,01,0080
638,638,0,7,0,01,0000,5,01,0080
639,639,0,7,0,01,0000,5,01,0080
640,640,0,7,0,01,0000,5,01,0080
641,641,0,7,0,01,0000,5,01,0080
642,642,0,7,0,01,0000,5,01,0080
643,643,0,7,0,01,0000,5,01,0080
644,644,0,7,0,01,0000,5,01,0080
645,645,0,7,0,01,0000,5,01,0080
646,646,0,7,0,01,0000,5,01,0080
647,647,0,7,0,01,0000,5,01,0080
648,648,0,7,0,01,0000,5,01,0080
649,649,0,7,0,01,0000,5,01,0080
650,650,0,7,0,01,0000,5,01,0080
651,651,0,7,0,01,0000,5,01,0080
652,652,0,7,0,01,0000,5,01,0080
653,653,0,7,0,01,0000,5,01,0080
654,654,0,7,0,01,0000,5,01,0080
655,655,0,7,0,01,0000,5,01,0080
656,656,0,7,0,01,0000,5,01,0080
657,657,0,7,0,01,0000,5,01,0080
658,658,0,7,0,01,0000,5,01,0080
659,659,0,7,0,01,0000,5,01,0080
660,660,0,7,0,01,0000,5,01,0080
661,661,0,7,0,01,0000,5,01,0080
662,662,0,7,0,01,0000,5,01,0080
663,663,0,7,0,01,0000,5,01,0080
664,664,0,7,0,01,0000,5,01,0080
665,665,0,7,0,01,0000,5,01,0080
666,666,0,7,0,01,0000,5,01,0080
667,667,0,7,0,01,0000,5,01,0080
668,668,0,7,0,01,0000,5,01,0080
669,669,0,7,0,01,0000,5,01,0080
670,670,0,7,0,01,0000,5,01,0080
671,671,0,7,0,01,0000,5,01,0080
672,672,0,7,0,01,0000,5,01,0080
673,673,0,7,0,01,0000,5,01,0080
674,674,0,7,0,01,0000,5,01,0080
675,675,0,7,0,01,0000,5,01,0080
676,676,0,7,0,01,0000,5,01,0080
677,677,0,7,0,01,0000,5,01,0080
678,678,0,7,0,01,0000,5,01,0080
679,679,0,7,0,01,0000,5,01,0080
680,680,0,7,0,01,0000,5,01,0080
681,681,0,7,0,01,0000,5,01,0080
682,682,0,7,0,01,0000,5,01,0080
683,683,0,7,0,01,0000,5,01,0080
684,684,0,7,0,01,0000,5,01,0080
685,685,0,7,0,01,0000,5,01,0080
686,686,0,7,0,01,0000,5,01,0080
687,687,0,7,0,01,0000,5,01,0080
688,688,0,7,0,01,0000,5,01,0080
689,689,0,7,0,01,0000,5,01,0080
690,690,0,7,0,01,0000,5,01,0080
691,691,0,7,0,01,0000,5,01,0080
692,692,0,7,0,01,0000,5,01,0080
693,693,0,7,0,01,0000,5,01,0080
694,694,0,7,0,01,0000,5,01,0080
695,695,0,7,0,01,0000,5,01,0080
696,696,0,7,0,01,0000,5,01,0080
697,697,0,7,0,01,0000,5,01,0080
698,698,0,7,0,01,0000,5,01,0080
699,699,0,7,0,01,0000,5,01,0080
700,700,0,7,0,01,0000,5,01,0080
701,701,0,7,0,01,0000,5,01,0080
702,702,0,7,0,01,0000,5,01,0080
703,703,0,7,0,01,0000,5,01,0080
704,704,0,7,0,01,0000,5,01,0080
705,705,0,7,0,01,0000,5,01,0080
706,706,0,7,0,01,0000,5,01,0080
707,707,0,7,0,01,0000,5,01,0080
708,708,0,7,0,01,0000,5,01,0080
709,709,0,7,0,01,0000,5,01,0080
710,710,0,7,0,01,0000,5,01,0080
711,711,0,7,0,01,0000,5,01,0080
712,712,0,7,0,01,0000,5,01,0080
713,713,0,7,0,01,0000,5,01,0080
714,714,0,7,0,01,0000,5,01,0080
715,715,0,7,0,01,0000,5,01,0080
716,716,0,7,0,01,0000,5,01,0080
717,717,0,7,0,01,0000,5,01,0080
718,718,0,7,0,01,0000,5,01,0080
719,719,0,7,0,01,0000,5,01,0080
720,720,0,7,0,01,0000,5,01,0080
721,721,0,7,0,01,0000,5,01,0080
722,722,0,7,0,01,0000,5,01,0080
723,723,0,7,0,01,0000,5,01,0080
724,724,0,7,0,01,0000,5,01,0080
725,725,0,7,0,01,0000,5,01,0080
726,726,0,7,0,01,0000,5,01,0080
727,727,0,7,0,01,0000,5,01,0080
728,728,0,7,0,01,0000,5,01,0080
729,729,0,7,0,01,0000,5,01,0080
730,730,0,7,0,01,0000,5,01,0080
731,731,0,7,0,01,0000,5,01,0080
732,732,0,7,0,01,0000,5,01,0080
733,733,0,7,0,01,0000,5,01,0080
734,734,0,7,0,01,0000,5,01,0080
735,735,0,7,0,01,0000,5,01,0080
736,736,0,7,0,01,0000,5,01,0080
737,737,0,7,0,01,0000,5,01,0080
738,738,0,7,0,01,0000,5,01,0080
739,739,0,7,0,01,0000,5,01,0080
740,740,0,7,0,01,0000,5,01,0080
741,741,0,7,0,01,0000,5,01,0080
742,742,0,7,0,01,0000,5,01,0080
743,743,0,7,0,01,0000,5,01,0080
744,744,0,7,0,01,0000,5,01,0080
745,745,0,7,0,01,0000,5,01,0080
746,746,0,7,0,01,0000,5,01,0080
747,747,0,7,0,01,0000,5,01,0080
748,748,0,7,0,01,0000,5,01,0080
749,749,0,7,0,01,0000,5,01,0080
750,750,0,7,0,01,0000,5,01,0080
751,751,0,7,0,01,0000,5,01,0080
752,752,0,7,0,01,0000,5,01,0080
753,753,0,7,0,01,0000,5,01,0080
754,754,0,7,0,01,0000,5,01,0080
755,755,0,7,0,01,0000,5,01,0080
756,756,0,7,0,01,0000,5,01,0080
757,757,0,7,0,01,0000,5,01,0080
758,758,0,7,0,01,0000,5,01,0080
759,759,0,7,0,01,0000,5,01,0080
760,760,0,7,0,01,0000,5,01,0080
761,761,0,7,0,01,0000,5,01,0080
762,762,0,7,0,01,0000,5,01,0080
763,763,0,7,0,01,0000,5,01,0080
764,764,0,7,0,01,0000,5,01,0080
765,765,0,7,0,01,0000,5,01,0080
766,766,0,7,0,01,0000,5,01,0080
767,767,0,7,0,01,0000,5,01,0080
768,768,0,7,0,01,0000,5,01,0080
769,769,0,7,0,01,0000,5,01,0080
770,770,0,7,0,01,0000,5,01,0080
771,771,0,7,0,01,0000,5,01,0080
772,772,0,7,0,01,0000,5,01,0080
773,773,0,7,0,01,0000,5,01,0080
774,774,0,7,0,01,0000,5,01,0080
775,775,0,7,0,01,0000,5,01,0080
776,776,0,7,0,01,0000,5,01,0080
777,777,0,7,0,01,0000,5,01,0080
778,778,0,7,0,01,0000,5,01,0080
779,779,0,7,0,01,0000,5,01,0080
780,780,0,7,0,01,0000,5,01,0080
781,781,0,7,0,01,0000,5,01,0080
782,782,0,7,0,01,0000,5,01,0080
783,783,0,7,0,01,0000,5,01,0080
784,784,0,7,0,01,0000,5,01,0080
785,785,0,7,0,01,0000,5,01,0080
786,786,0,7,0,01,0000,5,01,0080
787,787,0,7,0,01,0000,5,01,0080
788,788,0,7,0,01,0000,5,01,0080
789,789,0,7,0,01,0000,5,01,0080
790,790,0,7,0,01,0000,5,01,0080
791,791,0,7,0,01,0000,5,01,0080
792,792,0,7,0,01,0000,5,01,0080
793,793,0,7,0,01,0000,5,01,0080
794,794,0,7,0,01,0000,5,01,0080
795,795,0,7,0,01,0000,5,01,0080
796,796,0,7,0,01,0000,5,01,0080
797,797,0,7,0,01,0000,5,01,0080
798,798,0,7,0,01,0000,5,01,0080
799,799,0,7,0,01,0000,5,01,0080
800,800,0,7,0,01,0000,5,01,0080
801,801,0,7,0,01,0000,5,01,0080
802,802,0,7,0,01,0000,5,01,0080
803,803,0,7,0,01,0000,5,01,0080
804,804,0,7,0,01,0000,5,01,0080
805,805,0,7,0,01,0000,5,01,0080
806,806,0,7,0,01,0000,5,01,0080
807,807,0,7,0,01,0000,5,01,0080
808,808,0,7,0,01,0000,5,01,0080
809,809,0,7,0,01,0000,5,01,0080
810,810,0,7,0,01,0000,5,01,0080
811,811,0,7,0,01,0000,5,01,0080
812,812,0,7,0,01,0000,5,01,0080
813,813,0,7,0,01,0000,5,01,0080
814,814,0,7,0,01,0000,5,01,0080
815,815,0,7,0,01,0000,5,01,0080
816,816,0,7,0,01,0000,5,01,0080
817,817,0,7,0,01,0000,5,01,0080
818,818,0,7,0,01,0000,5,01,0080
819,819,0,7,0,01,0000,5,01,0080
820,820,0,7,0,01,0000,5,01,0080
821,821,0,7,0,01,0000,5,01,0080
822,822,0,7,0,01,0000,5,01,0080
823,823,0,7,0,01,0000,5,01,0080
824,824,0,7,0,01,0000,5,01,0080
825,825,0,7,0,01,0000,5,01,0080
826,826,0,7,0,01,0000,5,01,0080
827,827,0,7,0,01,0000,5,01,0080
828,828,0,7,0,01,0000,5,01,0080
829,829,0,7,0,01,0000,5,01,0080
830,830,0,7,0,01,0000,5,01,0080
831,831,0,7,0,01,0000,5,01,0080
832,832,0,7,0,01,0000,5,01,0080
833,833,0,7,0,01,0000,5,01,0080
834,834,0,7,0,01,0000,5,01,0080
835,835,0,7,0,01,0000,5,01,0080
836,836,0,7,0,01,0000,5,01,0080
837,837,0,7,0,01,0000,5,01,0080
838,838,0,7,0,01,0000,5,01,0080
839,839,0,7,0,01,0000,5,01,0080
840,840,0,7,0,01,0000,5,01,0080
841,841,0,7,0,01,0000,5,01,0080
842,842,0,7,0,01,0000,5,01,0080
843,843,0,7,0,01,0000,5,01,0080
844,844,0,7,0,01,0000,5,01,0080
845,845,0,7,0,01,0000,5,01,0080
846,846,0,7,0,01,0000,5,01,0080
847,847,0,7,0,01,0000,5,01,0080
848,848,0,7,0,01,0000,5,01,0080
849,849,0,7,0,01,0000,5,01,0080
850,850,0,7,0,01,0000,5,01,0080
851,851,0,7,0,01,0000,5,01,0080
852,852,0,7,0,01,0000,5,01,0080
853,853,0,7,0,01,0000,5,01,0080
854,854,0,7,0,01,0000,5,01,0080
855,855,0,7,0,01,0000,5,01,0080
856,856,0,7,0,01,0000,5,01,0080
857,857,0,7,0,01,0000,5,01,0080
858,858,0,7,0,01,0000,5,01,0080
859,859,0,7,0,01,0000,5,01,0080
860,860,0,7,0,01,0000,5,01,0080
861,861,0,7,0,01,0000,5,01,0080
862,862,0,7,0,01,0000,5,01,0080
863,863,0,7,0,01,0000,5,01,0080
864,864,0,7,0,01,0000,5,01,0080
865,865,0,7,0,01,0000,5,01,0080
866,866,0,7,0,01,0000,5,01,0080
867,867,0,7,0,01,0000,5,01,0080
868,868,0,7,0,01,0000,5,01,0080
869,869,0,7,0,01,0000,5,01,0080
870,870,0,7,0,01,0000,5,01,0080
871,871,0,7,0,01,0000,5,01,0080
872,872,0,7,0,01,0000,5,01,0080
873,873,0,7,0,01,0000,5,01,0080
874,874,0,7,0,01,0000,5,01,0080
875,875,0,7,0,01,0000,5,01,0080
876,876,0,7,0,01,0000,5,01,0080
877,877,0,7,0,01,0000,5,01,0080
878,878,0,7,0,01,0000,5,01,0080
879,879,0,7,0,01,0000,5,01,0080
880,880,0,7,0,01,0000,5,01,0080
881,881,0,7,0,01,0000,5,01,0080
882,882,0,7,0,01,0000,5,01,0080
883,883,0,7,0,01,0000,5,01,0080
884,884,0,7,0,01,0000,5,01,0080
885,885,0,7,0,01,0000,5,01,0080
886,886,0,7,0,01,0000,5,01,0080
887,887,0,7,0,01,0000,5,01,0080
888,888,0,7,0,01,0000,5,01,0080
889,889,0,7,0,01,0000,5,01,0080
890,890,0,7,0,01,0000,5,01,0080
891,891,0,7,0,01,0000,5,01,0080
892,892,0,7,0,01,0000,5,01,0080
893,893,0,7,0,01,0000,5,01,0080
894,894,0,7,0,01,0000,5,01,0080
895,895,0,7,0,01,0000,5,01,0080
896,896,0,7,0,01,0000,5,01,0080
897,897,0,7,0,01,0000,5,01,0080
898,898,0,7,0,01,0000,5,01,0080
899,899,0,7,0,01,0000,5,01,0080
900,900,0,7,0,01,0000,5,01,0080
901,901,0,7,0,01,0000,5,01,0080
902,902,0,7,0,01,0000,5,01,0080
903,903,0,7,0,01,0000,5,01,0080
904,904,0,7,0,01,0000,5,01,0080
905,905,0,7,0,01,0000,5,01,0080
906,906,0,7,0,01,0000,5,01,0080
907,907,0,7,0,01,0000,5,01,0080
908,908,0,7,0,01,0000,5,01,0080
909,909,0,7,0,01,0000,5,01,0080
910,910,0,7,0,01,0000,5,01,0080
911,911,0,7,0,01,0000,5,01,0080
912,912,0,7,0,01,0000,5,01,0080
913,913,0,7,0,01,0000,5,01,0080
914,914,0,7,0,01,0000,5,01,0080
915,915,0,7,0,01,0000,5,01,0080
916,916,0,7,0,01,0000,5,01,0080
917,917,0,7,0,01,0000,5,01,0080
918,918,0,7,0,01,0000,5,01,0080
919,919,0,7,0,01,0000,5,01,0080
920,920,0,7,0,01,0000,5,01,0080
921,921,0,7,0,01,0000,5,01,0080
922,922,0,7,0,01,0000,5,01,0080
923,923,0,7,0,01,0000,5,01,0080
924,924,0,7,0,01,0000,5,01,0080
925,925,0,7,0,01,0000,5,01,0080
926,926,0,7,0,01,0000,5,01,0080
927,927,0,7,0,01,0000,5,01,0080
928,928,0,7,0,01,0000,5,01,0080
929,929,0,7,0,01,0000,5,01,0080
930,930,0,7,0,01,0000,5,01,0080
931,931,0,7,0,01,0000,5,01,0080
932,932,0,7,0,01,0000,5,01,0080
933,933,0,7,0,01,0000,5,01,0080
934,934,0,7,0,01,0000,5,01,0080
935,935,0,7,0,01,0000,5,01,0080
936,936,0,7,0,01,0000,5,01,0080
937,937,0,7,0,01,0000,5,01,0080
938,938,0,7,0,01,0000,5,01,0080
939,939,0,7,0,01,0000,5,01,0080
940,940,0,7,0,01,0000,5,01,0080
941,941,0,7,0,01,0000,5,01,0080
942,942,0,7,0,01,0000,5,01,0080
943,943,0,7,0,01,0000,5,01,0080
944,944,0,7,0,01,0000,5,01,0080
945,945,0,7,0,01,0000,5,01,0080
946,946,0,7,0,01,0000,5,01,0080
947,947,0,7,0,01,0000,5,01,0080
948,948,0,7,0,01,0000,5,01,0080
949,949,0,7,0,01,0000,5,01,0080
950,950,0,7,0,01,0000,5,01,0080
951,951,0,7,0,01,0000,5,01,0080
952,952,0,7,0,01,0000,5,01,0080
953,953,0,7,0,01,0000,5,01,0080
954,954,0,7,0,01,0000,5,01,0080
955,955,0,7,0,01,0000,5,01,0080
956,956,0,7,0,01,0000,5,01,0080
957,957,0,7,0,01,0000,5,01,0080
958,958,0,7,0,01,0000,5,01,0080
959,959,0,7,0,01,0000,5,01,0080
960,960,0,7,0,01,0000,5,01,0080
961,961,0,7,0,01,0000,5,01,0080
962,962,0,7,0,01,0000,5,01,0080
963,963,0,7,0,01,0000,5,01,0080
964,964,0,7,0,01,0000,5,01,0080
965,965,0,7,0,01,0000,5,01,0080
966,966,0,7,0,01,0000,5,01,0080
967,967,0,7,0,01,0000,5,01,0080
968,968,0,7,0,01,0000,5,01,0080
969,969,0,7,0,01,0000,5,01,0080
970,970,0,7,0,01,0000,5,01,0080
971,971,0,7,0,01,0000,5,01,0080
972,972,0,7,0,01,0000,5,01,0080
973,973,0,7,0,01,0000,5,01,0080
974,974,0,7,0,01,0000,5,01,0080
975,975,0,7,0,01,0000,5,01,0080
976,976,0,7,0,01,0000,5,01,0080
977,977,0,7,0,01,0000,5,01,0080
978,978,0,7,0,01,0000,5,01,0080
979,979,0,7,0,01,0000,5,01,0080
980,980,0,7,0,01,0000,5,01,0080
981,981,0,7,0,01,0000,5,01,0080
982,982,0,7,0,01,0000,5,01,0080
983,983,0,7,0,01,0000,5,01,0080
984,984,0,7,0,01,0000,5,01,0080
985,985,0,7,0,01,0000,5,01,0080
986,986,0,7,0,01,0000,5,01,0080
987,987,0,7,0,01,0000,5,01,0080
988,988,0,7,0,01,0000,5,01,0080
989,989,0,7,0,01,0000,5,01,0080
990,990,0,7,0,01,0000,5,01,0080
991,991,0,7,0,01,0000,5,01,0080
992,992,0,7,0,01,0000,5,01,0080
993,993,0,7,0,01,0000,5,01,0080
994,994,0,7,0,01,0000,5,01,0080
995,995,0,7,0,01,0000,5,01,0080
996,996,0,7,0,01,0000,5,01,0080
997,997,0,7,0,01,0000,5,01,0080
998,998,0,7,0,01,0000,5,01,0080
999,999,0,7,0,01,0000,5,01,0080
1000,1000,0,7,0,01,0000,5,01,0080
1001,1001,0,7,0,01,0000,5,01,0080
1002,1002,0,7,0,01,0000,5,01,0080
1003,1003,0,7,0,01,0000,5,01,0080
1004,1004,0,7,0,01,0000,5,01,0080
1005,1005,0,7,0,01,0000,5,01,0080
1006,1006,0,7,0,01,0000,5,01,0080
1007,1007,0,7,0,01,0000,5,01,0080
1008,1008,0,7,0,01,0000,5,01,0080
1009,1009,0,7,0,01,0000,5,01,0080
1010,1010,0,7,0,01,0000,5,01,0080
1011,1011,0,7,0,01,0000,5,01,0080
1012,1012,0,7,0,01,0000,5,01,0080
1013,1013,0,7,0,01,0000,5,01,0080
1014,1014,0,7,0,01,0000,5,01,0080
1015,1015,0,7,0,01,0000,5,01,0080
1016,1016,0,7,0,01,0000,5,01,0080
1017,1017,0,7,0,01,0000,5,01,0080
1018,1018,0,7,0,01,0000,5,01,0080
1019,1019,0,7,0,01,0000,5,01,0080
1020,1020,0,7,0,01,0000,5,01,0080
1021,1021,0,7,0,01,0000,5,01,0080
1022,1022,0,7,0,01,0000,5,01,0080
1023,1023,0,7,0,01,0000,5,01,0080
1024,1024,0,7,0,01,0000,5,01,0080
1025,1025,0,7,0,01,0000,5,01,0080
1026,1026,0,7,0,01,0000,5,01,0080
1027,1027,0,7,0,01,0000,5,01,0080
1028,1028,0,7,0,01,0000,5,01,0080
1029,1029,0,7,0,01,0000,5,01,0080
1030,1030,0,7,0,01,0000,5,01,0080
1031,1031,0,7,0,01,0000,5,01,0080
1032,1032,0,7,0,01,0000,5,01,0080
1033,1033,0,7,0,01,0000,5,01,0080
1034,1034,0,7,0,01,0000,5,01,0080
1035,1035,0,7,0,01,0000,5,01,0080
1036,1036,0,7,0,01,0000,5,01,0080
1037,1037,0,7,0,01,0000,5,01,0080
1038,1038,0,7,0,01,0000,5,01,0080
1039,1039,0,7,0,01,0000,5,01,0080
1040,1040,0,7,0,01,0000,5,01,0080
1041,1041,0,7,0,01,0000,5,01,0080
1042,1042,0,7,0,01,0000,5,01,0080
1043,1043,0,7,0,01,0000,5,01,0080
1044,1044,0,7,0,01,0000,5,01,0080
1045,1045,0,7,0,01,0000,5,01,0080
1046,1046,0,7,0,01,0000,5,01,0080
1047,1047,0,7,0,01,0000,5,01,0080
1048,1048,0,7,0,01,0000,5,01,0080
1049,1049,0,7,0,01,0000,5,01,0080
1050,1050,0,7,0,01,0000,5,01,0080
1051,1051,0,7,0,01,0000,5,01,0080
1052,1052,0,7,0,01,0000,5,01,0080
1053,1053,0,7,0,01,0000,5,01,0080
1054,1054,0,7,0,01,0000,5,01,0080
1055,1055,0,7,0,01,0000,5,01,0080
1056,1056,0,7,0,01,0000,5,01,0080
1057,1057,0,7,0,01,0000,5,01,0080
1058,1058,0,7,0,01,0000,5,01,0080
1059,1059,0,7,0,01,0000,5,01,0080
1060,1060,0,7,0,01,0000,5,01,0080
1061,1061,0,7,0,01,0000,5,01,0080
1062,1062,0,7,0,01,0000,5,01,0080
1063,1063,0,7,0,01,0000,5,01,0080
1064,1064,0,7,0,01,0000,5,01,0080
1065,1065,0,7,0,01,0000,5,01,0080
1066,1066,0,7,0,01,0000,5,01,0080
1067,1067,0,7,0,01,0000,5,01,0080
1068,1068,0,7,0,01,0000,5,01,0080
1069,1069,0,7,0,01,0000,5,01,0080
1070,1070,0,7,0,01,0000,5,01,0080
1071,1071,0,7,0,01,0000,5,01,0080
1072,1072,0,7,0,01,0000,5,01,0080
1073,1073,0,7,0,01,0000,5,01,0080
1074,1074,0,7,0,01,0000,5,01,0080
1075,1075,0,7,0,01,0000,5,01,0080
1076,1076,0,7,0,01,0000,5,01,0080
1077,1077,0,7,0,01,0000,5,01,0080
1078,1078,0,7,0,01,0000,5,01,0080
1079,1079,0,7,0,01,0000,5,01,0080
1080,1080,0,7,0,01,0000,5,01,0080
1081,1081,0,7,0,01,0000,5,01,0080
1082,1082,0,7,0,01,0000,5,01,0080
1083,1083,0,7,0,01,0000,5,01,0080
1084,1084,0,7,0,01,0000,5,01,0080
1085,1085,0,7,0,01,0000,5,01,0080
1086,1086,0,7,0,01,0000,5,01,0080
1087,1087,0,7,0,01,0000,5,01,0080
1088,1088,0,7,0,01,0000,5,01,0080
1089,1089,0,7,0,01,0000,5,01,0080
1090,1090,0,7,0,01,0000,5,01,0080
1091,1091,0,7,0,01,0000,5,01,0080
1092,1092,0,7,0,01,0000,5,01,0080
1093,1093,0,7,0,01,0000,5,01,0080
1094,1094,0,7,0,01,0000,5,01,0080
1095,1095,0,7,0,01,0000,5,01,0080
1096,1096,0,7,0,01,0000,5,01,0080
1097,1097,0,7,0,01,0000,5,01,0080
1098,1098,0,7,0,01,0000,5,01,0080
1099,1099,0,7,0,01,0000,5,01,0080
1100,1100,0,7,0,01,0000,5,01,0080
1101,1101,0,7,0,01,0000,5,01,0080
1102,1102,0,7,0,01,0000,5,01,0080
1103,1103,0,7,0,01,0000,5,01,0080
1104,1104,0,7,0,01,0000,5,01,0080
1105,1105,0,7,0,01,0000,5,01,0080
1106,1106,0,7,0,01,0000,5,01,0080
1107,1107,0,7,0,01,0000,5,01,0080
1108,1108,0,7,0,01,0000,5,01,0080
1109,1109,0,7,0,01,0000,5,01,0080
1110,1110,0,7,0,01,0000,5,01,0080
1111,1111,0,7,0,01,0000,5,01,0080
1112,1112,0,7,0,01,0000,5,01,0080
1113,1113,0,7,0,01,0000,5,01,0080
1114,1114,0,7,0,01,0000,5,01,0080
1115,1115,0,7,0,01,0000,5,01,0080
1116,1116,0,7,0,01,0000,5,01,0080
1117,1117,0,7,0,01,0000,5,01,0080
1118,1118,0,7,0,01,0000,5,01,0080
1119,1119,0,7,0,01,0000,5,01,0080
1120,1120,0,7,0,01,0000,5,01,0080
1121,1121,0,7,0,01,0000,5,01,0080
1122,1122,0,7,0,01,0000,5,01,0080
1123,1123,0,7,0,01,0000,5,01,0080
1124,1124,0,7,0,01,0000,5,01,0080
1125,1125,0,7,0,01,0000,5,01,0080
1126,1126,0,7,0,01,0000,5,01,0080
1127,1127,0,7,0,01,0000,5,01,0080
1128,1128,0,7,0,01,0000,5,01,0080
1129,1129,0,7,0,01,0000,5,01,0080
1130,1130,0,7,0,01,0000,5,01,0080
1131,1131,0,7,0,01,0000,5,01,0080
1132,1132,0,7,0,01,0000,5,01,0080
1133,1133,0,7,0,01,0000,5,01,0080
1134,1134,0,7,0,01,0000,5,01,0080
1135,1135,0,7,0,01,0000,5,01,0080
1136,1136,0,7,0,01,0000,5,01,0080
1137,1137,0,7,0,01,0000,5,01,0080
1138,1138,0,7,0,01,0000,5,01,0080
1139,1139,0,7,0,01,0000,5,01,0080
1140,1140,0,7,0,01,0000,5,01,0080
1141,1141,0,7,0,01,0000,5,01,0080
1142,1142,0,7,0,01,0000,5,01,0080
1143,1143,0,7,0,01,0000,5,01,0080
1144,1144,0,7,0,01,0000,5,01,0080
1145,1145,0,7,0,01,0000,5,01,0080
1146,1146,0,7,0,01,0000,5,01,0080
1147,1147,0,7,0,01,0000,5,01,0080
1148,1148,0,7,0,01,0000,5,01,0080
1149,1149,0,7,0,01,0000,5,01,0080
1150,1150,0,7,0,01,0000,5,01,0080
1151,1151,0,7,0,01,0000,5,01,0080
1152,1152,0,7,0,01,0000,5,01,0080
1153,1153,0,7,0,01,0000,5,01,0080
1154,1154,0,7,0,01,0000,5,01,0080
1155,1155,0,7,0,01,0000,5,01,0080
1156,1156,0,7,0,01,0000,5,01,0080
1157,1157,0,7,0,01,0000,5,01,0080
1158,1158,0,7,0,01,0000,5,01,0080
1159,1159,0,7,0,01,0000,5,01,0080
1160,1160,0,7,0,01,0000,5,01,0080
1161,1161,0,7,0,01,0000,5,01,0080
1162,1162,0,7,0,01,0000,5,01,0080
1163,1163,0,7,0,01,0000,5,01,0080
1164,1164,0,7,0,01,0000,5,01,0080
1165,1165,0,7,0,01,0000,5,01,0080
